Word	TAG
to	O
an	O
Event	O
of	O
Default	O
.	O
In	O
the	O
event	O
that	O
a	O
special	O
servicer	O
is	O
appointed	O
with	O
respect	O
to	O
an	O
Investment	O
,	O
(	O
1	O
)	O
Servicer	O
shall	O
cooperate	O
with	O
the	O
Holders	O
and	O
any	O
special	O
servicer	O
in	O
the	O
transition	O
of	O
such	O
servicing	O
obligations	O
,	O
including	O
,	O
without	O
limitation	O
,	O
turning	O
over	O
all	O
Loan	O
Documents	O
in	O
Servicer	O
'	O
s	O
possession	O
with	O
respect	O
to	O
such	O
Investment	O
to	O
such	O
special	O
servicer	O
or	O
as	O
otherwise	O
directed	O
by	O
the	O
Holders	O
,	O
and	O
(	O
2	O
)	O
Servicer	O
shall	O
not	O
be	O
entitled	O
to	O
a	O
Workout	O
Fee	O
or	O
Management	O
Fee	O
with	O
respect	O
to	O
such	O
Investment	O
for	O
any	O
period	O
following	O
receipt	O
of	O
written	O
notice	O
of	O
the	O
appointment	O
of	O
the	O
special	O
servicer	O
.	O
SECTION	O
6	O
.	O
REPRESENTATIONS	O
OF	O
SERVICER	O
.	O
With	O
respect	O
to	O
each	O
Loan	O
,	O
Servicer	O
hereby	O
represents	O
and	O
warrants	O
to	O
each	O
of	O
the	O
Holders	O
on	O
the	O
date	O
of	O
acquisition	O
of	O
such	O
Loan	O
by	O
the	O
Holders	O
:	O
(	O
a	O
)	O
if	O
Servicer	O
or	O
any	O
Affiliate	O
(	O
as	O
defined	O
in	O
the	O
Master	O
Venture	O
Agreement	O
)	O
of	O
Servicer	O
acquired	O
the	O
Loan	O
,	O
Servicer	O
and	O
/	O
or	O
such	O
Affiliate	O
conveying	O
the	O
Loan	O
to	O
the	O
Holders	O
have	O
good	O
title	O
to	O
,	O
and	O
are	O
the	O
sole	O
holders	O
of	O
the	O
Loan	O
,	O
free	O
and	O
clear	O
of	O
any	O
liens	O
,	O
security	O
interests	O
,	O
claims	O
,	O
charges	O
or	O
other	O
encumbrances	O
;	O
(	O
b	O
)	O
Servicer	O
has	O
not	O
assigned	O
,	O
pledged	O
,	O
transferred	O
or	O
encumbered	O
all	O
or	O
any	O
portion	O
of	O
the	O
Loan	O
;	O
(	O
c	O
)	O
Servicer	O
has	O
no	O
other	O
material	O
agreements	O
with	O
the	O
Borrower	I-PER
under	O
the	O
Loan	O
with	O
respect	O
to	O
the	O
Loan	O
other	O
than	O
as	O
set	O
forth	O
in	O
the	O
Loan	O
Documents	O
,	O
(	O
d	O
)	O
none	O
of	O
the	O
Borrower	I-PER
or	O
any	O
guarantors	O
under	O
the	O
Loan	O
have	O
been	O
released	O
by	O
Servicer	O
from	O
any	O
obligation	O
under	O
any	O
of	O
the	O
Loan	O
Documents	O
,	O
and	O
no	O
collateral	O
has	O
been	O
9	O
released	O
by	O
Servicer	O
from	O
the	O
lien	O
of	O
any	O
other	O
security	O
agreement	O
executed	O
in	O
connection	O
with	O
the	O
Loan	O
;	O
(	O
e	O
)	O
the	O
Servicer	O
has	O
acted	O
in	O
accordance	O
with	O
Accepted	O
Loan	O
Servicing	O
Practices	O
in	O
acquiring	O
the	O
Loan	O
;	O
and	O
(	O
f	O
)	O
the	O
Servicer	O
will	O
report	O
the	O
Loan	O
as	O
a	O
purchase	O
of	O
an	O
interest	O
in	O
the	O
Loan	O
under	O
generally	O
accepted	O
accounting	O
principles	O
.	O
SECTION	O
7	O
.	O
NOT	O
A	O
SECURITY	O
.	O
No	O
Investment	O
shall	O
be	O
deemed	O
to	O
be	O
a	O
security	O
within	O
the	O
meaning	O
of	O
the	O
Securities	O
Act	O
of	O
1933	O
or	O
the	O
Securities	O
Exchange	O
Act	O
of	O
1934	O
.	O
SECTION	O
8	O
.	O
EXERCISE	O
OF	O
REMEDIES	O
.	O
Each	O
Holder	O
acknowledges	O
that	O
,	O
subject	O
to	O
the	O
terms	O
of	O
this	O
Agreement	O
,	O
(	O
i	O
)	O
each	O
Holder	O
may	O
exercise	O
or	O
refrain	O
from	O
exercising	O
any	O
rights	O
that	O
such	O
Holder	O
may	O
have	O
hereunder	O
in	O
a	O
manner	O
that	O
may	O
be	O
adverse	O
to	O
the	O
interests	O
of	O
the	O
other	O
Holder	O
,	O
so	O
long	O
as	O
such	O
actions	O
are	O
in	O
accordance	O
with	O
the	O
terms	O
of	O
this	O
Agreement	O
,	O
(	O
ii	O
)	O
a	O
Holder	O
shall	O
have	O
no	O
liability	O
whatsoever	O
to	O
the	O
other	O
Holder	O
as	O
a	O
result	O
of	O
such	O
Holder	O
'	O
s	O
exercise	O
of	O
such	O
rights	O
or	O
any	O
omission	O
by	O
such	O
Holder	O
to	O
exercise	O
such	O
rights	O
,	O
except	O
as	O
expressly	O
provided	O
herein	O
or	O
for	O
acts	O
or	O
omissions	O
that	O
are	O
taken	O
or	O
omitted	O
to	O
be	O
taken	O
by	O
such	O
Holder	O
that	O
constitute	O
the	O
gross	O
negligence	O
or	O
willful	O
misconduct	O
of	O
such	O
Holder	O
or	O
a	O
breach	O
of	O
this	O
Agreement	O
,	O
and	O
(	O
iii	O
)	O
the	O
Servicer	O
shall	O
service	O
and	O
administer	O
the	O
Loan	O
on	O
behalf	O
of	O
the	O
Holders	O
in	O
accordance	O
with	O
the	O
terms	O
of	O
this	O
Agreement	O
,	O
taking	O
into	O
account	O
the	O
interests	O
of	O
the	O
Holders	O
and	O
in	O
accordance	O
with	O
Accepted	O
Loan	O
Servicing	O
Practices	O
.	O
SECTION	O
9	O
.	O
SEVERABILITY	O
.	O
Wherever	O
possible	O
,	O
each	O
provision	O
of	O
this	O
Agreement	O
shall	O
be	O
interpreted	O
in	O
such	O
a	O
manner	O
as	O
to	O
be	O
effective	O
and	O
valid	O
under	O
applicable	O
law	O
,	O
but	O
if	O
any	O
provision	O
of	O
this	O
Agreement	O
shall	O
be	O
prohibited	O
by	O
or	O
invalid	O
under	O
applicable	O
laws	O
,	O
such	O
provision	O
shall	O
be	O
ineffective	O
to	O
the	O
extent	O
of	O
such	O
prohibition	O
or	O
invalidity	O
,	O
without	O
invalidating	O
the	O
remainder	O
of	O
such	O
provision	O
or	O
the	O
remaining	O
provisions	O
of	O
this	O
Agreement	O
.	O
SECTION	O
10	O
.	O
NO	O
PLEDGE	O
OR	O
LOAN	O
;	O
CHARACTERIZATION	O
.	O
This	O
Agreement	O
shall	O
not	O
be	O
deemed	O
to	O
represent	O
a	O
pledge	O
of	O
any	O
interest	O
in	O
the	O
Loan	O
by	O
any	O
Holder	O
to	O
any	O
other	O
Holder	O
,	O
or	O
a	O
loan	O
from	O
any	O
Holder	O
to	O
any	O
other	O
Holder	O
.	O
No	O
Holder	O
shall	O
have	O
any	O
interest	O
in	O
any	O
property	O
taken	O
as	O
security	O
for	O
the	O
Loan	O
.	O
The	O
Holders	O
acknowledge	O
and	O
agree	O
that	O
the	O
Loan	O
represents	O
a	O
single	O
" NN - O
claim NN - O
"	O
under	O
Section	O
101	O
of	O
the	O
Bankruptcy	O
Code	O
,	O
and	O
that	O
no	O
Holder	O
would	O
be	O
a	O
separate	O
creditor	O
of	O
the	O
Borrower	I-PER
under	O
the	O
Bankruptcy	O
Code	O
.	O
The	O
obligations	O
of	O
the	O
Holders	O
under	O
this	O
Agreement	O
are	O
separate	O
and	O
distinct	O
and	O
no	O
such	O
Holder	O
shall	O
be	O
liable	O
for	O
defaults	O
by	O
the	O
other	O
.	O
10	O
SECTION	O
11	O
.	O
GOVERNING	O
LAW	O
;	O
WAIVER	O
OF	O
JURY	O
TRIAL	O
.	O
THIS	O
AGREEMENT	O
AND	O
THE	O
RESPECTIVE	O
RIGHTS	O
AND	O
OBLIGATIONS	O
OF	O
THE	O
PARTIES	O
HEREUNDER	O
SHALL	O
BE	O
CONSTRUED	O
IN	O
ACCORDANCE	O
WITH	O
AND	O
GOVERNED	O
BY	O
THE	O
LAWS	O
OF	O
THE	O
STATE	O
OF	O
NEW	O
YORK	O
APPLICABLE	O
TO	O
CONTRACTS	O
MADE	O
AND	O
TO	O
BE	O
PERFORMED	O
ENTIRELY	O
WITHIN	O
SUCH	O
STATE	O
.	O
EACH	O
OF	O
THE	O
PARTIES	O
HEREBY	O
IRREVOCABLY	O
WAIVES	O
ALL	O
RIGHT	O
TO	O
TRIAL	O
BY	O
JURY	O
IN	O
ANY	O
ACTION	O
,	O
PROCEEDING	O
OR	O
COUNTERCLAIM	O
ARISING	O
OUT	O
OF	O
OR	O
RELATING	O
TO	O
THIS	O
AGREEMENT	O
.	O
SECTION	O
12	O
.	O
MODIFICATIONS	O
.	O
This	O
Agreement	O
shall	O
not	O
be	O
modified	O
,	O
cancelled	O
or	O
terminated	O
except	O
by	O
an	O
instrument	O
in	O
writing	O
signed	O
by	O
the	O
parties	O
hereto	O
.	O
The	O
party	O
seeking	O
modification	O
of	O
this	O
Agreement	O
shall	O
be	O
solely	O
responsible	O
for	O
any	O
and	O
all	O
expenses	O
that	O
may	O
arise	O
in	O
order	O
to	O
modify	O
this	O
Agreement	O
.	O
SECTION	O
13	O
.	O
SUCCESSORS	O
AND	O
ASSIGNS	O
;	O
THIRD	O
PARTY	O
BENEFICIARIES	O
.	O
This	O
Agreement	O
shall	O
inure	O
to	O
the	O
benefit	O
of	O
and	O
be	O
binding	O
upon	O
the	O
parties	O
hereto	O
and	O
their	O
respective	O
successors	O
and	O
assigns	O
;	O
provided	O
that	O
no	O
successors	O
or	O
assigns	O
of	O
any	O
Holder	O
shall	O
have	O
any	O
liability	O
for	O
a	O
breach	O
of	O
a	O
representation	O
or	O
warranty	O
set	O
forth	O
in	O
this	O
Agreement	O
or	O
any	O
side	O
agreement	O
(	O
but	O
the	O
liability	O
of	O
the	O
Holder	O
that	O
made	O
such	O
representation	O
shall	O
survive	O
).	O
Except	O
as	O
provided	O
in	O
the	O
preceding	O
sentence	O
,	O
none	O
of	O
the	O
provisions	O
of	O
this	O
Agreement	O
shall	O
be	O
for	O
the	O
benefit	O
of	O
or	O
enforceable	O
by	O
any	O
Person	O
not	O
a	O
party	O
hereto	O
or	O
a	O
successor	O
or	O
assign	O
of	O
a	O
party	O
hereto	O
.	O
SECTION	O
14	O
.	O
COUNTERPARTS	O
.	O
This	O
Agreement	O
may	O
be	O
executed	O
in	O
any	O
number	O
of	O
counterparts	O
and	O
all	O
of	O
such	O
counterparts	O
shall	O
together	O
constitute	O
one	O
and	O
the	O
same	O
instrument	O
.	O
This	O
Agreement	O
may	O
be	O
executed	O
by	O
signature	O
(	O
s	O
)	O
transmitted	O
by	O
facsimile	O
or	O
PDF	O
provided	O
that	O
original	O
signature	O
pages	O
follow	O
.	O
SECTION	O
15	O
.	O
CAPTIONS	O
.	O
The	O
titles	O
and	O
headings	O
of	O
the	O
paragraphs	O
of	O
this	O
Agreement	O
have	O
been	O
inserted	O
for	O
convenience	O
of	O
reference	O
only	O
and	O
are	O
not	O
intended	O
to	O
summarize	O
or	O
otherwise	O
describe	O
the	O
subject	O
matter	O
of	O
the	O
paragraphs	O
and	O
shall	O
not	O
be	O
given	O
any	O
consideration	O
in	O
the	O
construction	O
of	O
this	O
Agreement	O
.	O
SECTION	O
16	O
.	O
NOTICES	O
.	O
All	O
notices	O
required	O
hereunder	O
shall	O
be	O
given	O
by	O
(	O
a	O
)	O
telephone	O
(	O
confirmed	O
in	O
writing	O
if	O
the	O
sender	O
on	O
the	O
same	O
day	O
sends	O
a	O
confirming	O
copy	O
of	O
such	O
notice	O
by	O
reputable	O
overnight	O
delivery	O
service	O
(	O
charges	O
prepaid	O
))	O
or	O
shall	O
be	O
in	O
writing	O
and	O
personally	O
delivered	O
,	O
(	O
b	O
)	O
facsimile	O
transmission	O
or	O
e	O
-	O
mail	O
if	O
the	O
sender	O
on	O
the	O
same	O
day	O
sends	O
a	O
confirming	O
copy	O
of	O
such	O
notice	O
by	O
reputable	O
overnight	O
delivery	O
service	O
(	O
charges	O
prepaid	O
),	O
(	O
c	O
)	O
reputable	O
overnight	O
delivery	O
11	O
service	O
(	O
charges	O
prepaid	O
)	O
or	O
(	O
d	O
)	O
certified	O
United	O
States	O
mail	O
,	O
postage	O
prepaid	O
return	O
receipt	O
requested	O
,	O
and	O
addressed	O
to	O
the	O
respective	O
parties	O
at	O
their	O
addresses	O
set	O
forth	O
in	O
the	O
Master	O
Venture	O
Agreement	O
,	O
or	O
at	O
such	O
other	O
address	O
as	O
any	O
party	O
shall	O
hereafter	O
inform	O
the	O
other	O
party	O
by	O
written	O
notice	O
given	O
as	O
aforesaid	O
.	O
All	O
written	O
notices	O
so	O
given	O
shall	O
be	O
deemed	O
effective	O
upon	O
receipt	O
or	O
,	O
if	O
mailed	O
,	O
upon	O
the	O
earlier	O
to	O
occur	O
of	O
receipt	O
or	O
the	O
expiration	O
of	O
the	O
fourth	O
(	O
4th	O
)	O
day	O
following	O
the	O
date	O
of	O
mailing	O
.	O
SECTION	O
17	O
.	O
REGISTRATION	O
OF	O
TRANSFERS	O
.	O
The	O
Lender	I-PER
or	O
the	O
Servicer	O
on	O
its	O
behalf	O
,	O
as	O
agent	O
for	O
the	O
Holders	O
,	O
shall	O
maintain	O
a	O
register	O
for	O
the	O
recording	O
of	O
the	O
names	O
and	O
addresses	O
of	O
the	O
Holders	O
,	O
the	O
name	O
and	O
address	O
of	O
each	O
Holder	O
'	O
s	O
agent	O
for	O
service	O
of	O
process	O
(	O
the	O
" NN - O
Register NNP - O
)."	O
The	O
entries	O
in	O
the	O
Register	O
shall	O
be	O
conclusive	O
and	O
binding	O
for	O
all	O
purposes	O
,	O
absent	O
manifest	O
error	O
,	O
and	O
the	O
Servicer	O
and	O
the	O
Holders	O
may	O
treat	O
each	O
person	O
or	O
entity	O
whose	O
name	O
is	O
recorded	O
in	O
the	O
Register	O
as	O
a	O
Holder	O
hereunder	O
for	O
all	O
purposes	O
of	O
this	O
Agreement	O
.	O
The	O
Register	O
shall	O
be	O
available	O
for	O
inspection	O
and	O
copying	O
by	O
any	O
Holder	O
during	O
normal	O
business	O
hours	O
upon	O
reasonable	O
prior	O
notice	O
to	O
the	O
Servicer	O
.	O
12	O
IN	O
WITNESS	O
WHEREOF	O
,	O
each	O
of	O
the	O
parties	O
hereto	O
have	O
caused	O
this	O
Agreement	O
to	O
be	O
duly	O
executed	O
as	O
of	O
the	O
day	O
and	O
year	O
first	O
above	O
written	O
.	O
PIM	O
ASHFORD	I-ORG
VENTURE	I-ORG
I	I-ORG
,	O
LLC	I-ORG
,	O
a	O
Delaware	O
limited	O
liability	O
company	O
By	O
:	O
PRISA	O
III	O
Investments	O
,	O
a	O
Delaware	O
limited	O
liability	O
company	O
By	O
:	O
PRISA	O
III	O
REIT	O
Operating	O
LP	O
,	O
a	O
Delaware	O
limited	O
partnership	O
,	O
its	O
sole	O
member	O
By	O
:	O
PRISA	O
III	O
OP	O
GP	O
,	O
LLC	O
,	O
a	O
Delaware	O
limited	O
liability	O
company	O
,	O
its	O
general	O
partner	O
By	O
:	O
PRISA	O
III	O
Fund	O
LP	O
,	O
a	O
Delaware	O
limited	O
partnership	O
,	O
its	O
manager	O
By	O
:	O
PRISA	O
III	O
Fund	O
GP	O
,	O
LLC	O
,	O
a	O
Delaware	O
limited	O
liability	O
company	O
,	O
its	O
general	O
partner	O
By	O
:	O
PRISA	O
III	O
Fund	O
PIM	O
,	O
LLC	O
,	O
a	O
Delaware	O
limited	O
liability	O
company	O
,	O
its	O
sole	O
member	O
By	O
:	O
Prudential	O
Investment	O
Management	O
,	O
Inc	O
.,	O
a	O
Delaware	O
corporation	O
,	O
its	O
sole	O
member	O
By	O
:	O
Name	O
:	O
James	I-PER
P	I-PER
.	O
Walker	O
Title	O
:	O
Vice	O
President	O
By	O
:	O
Ashford	I-ORG
Hospitality	I-ORG
Finance	I-ORG
LP	I-ORG
,	O
a	O
Delaware	O
limited	O
partnership	O
By	O
:	O
Ashford	I-ORG
Hospitality	I-ORG
Finance	I-ORG
General	I-ORG
Partner	I-ORG
LLC	I-ORG
,	O
a	O
Delaware	O
limited	O
liability	O
company	O
,	O
its	O
general	O
partner	O
By	O
:	O
Name	O
:	O
David	I-PER
Brooks	I-PER
Title	O
:	O
Vice	O
President	O
Signature	O
Page	O
to	O
Loan	O
Servicing	O
Agreement	O
ASHFORD	I-ORG
HOSPITALITY	I-ORG
SERVICING	I-ORG
LLC	I-ORG
,	O
a	O
Delaware	O
limited	O
liability	O
company	O
By	O
:	O
Name	O
:	O
David	I-PER
Brooks	I-PER
Title	O
:	O
Vice	O
President	O
Signature	O
Page	O
to	O
Loan	O
Servicing	O
Agreement	O
SCHEDULE	O
1	O
LOAN	O
DOCUMENTS	O
Source	O
:	O
OneCLE	O
Business	O
Contracts	O
.	O
-DOCSTART-	O
Loan	O
Agreement	O
[	O
Amendment	O
No	O
.	O
1	O
]	O
-	O
Union	I-ORG
Bank	I-ORG
of	O
California	I-LOC
	O
and	O
Crocs	O
Inc	O
.	O
[	O
UNION	I-ORG
BANK	I-ORG
OF	O
CALIFORNIA	I-LOC
LOGO	O
]	O
AMENDMENT	O
NO	O
.	O
1	O
TO	O
LOAN	O
AGREEMENT	O
THIS	O
AMENDMENT	O
NO	O
.	O
1	O
TO	O
LOAN	O
AGREEMENT	O
(	O
this	O
" NN - O
Amendment NNP - O
),"	O
dated	O
as	O
of	O
November	O
21	O
,	O
2007	O
,	O
is	O
entered	O
into	O
by	O
and	O
among	O
Union	I-ORG
Bank	I-ORG
of	O
California	I-LOC
,	O
N	O
.	O
A	O
.,	O
"("""	O
Bank	I-ORG
"), , - O
and CC - O
Crocs NNP - O
, , - O
Inc NNP - O
., , - O
a DT - O
Delaware NNP - I-ORG
corporation NN - O
("	O
Borrower	I-PER
"), , - O
with IN - O
reference NN - O
to TO - O
the DT - O
following VBG - O
facts NNS - O
: : - O
RECITALS NNS - O
A DT - O
. . - O

The DT - O
Borrower NNP - I-PER
and CC - O
Bank NNP - I-ORG
are VBP - O
parties NNS - O
to TO - O
that DT - O
certain JJ - O
Loan NNP - O
Agreement NNP - O
, , - O
dated VBD - O
as IN - O
of IN - O
May NNP - O
8 CD - O
, , - O
2007 CD - O
, , - O
( : - O
the DT - O
"	O
Loan	O
Agreement	O
"), , - O
as IN - O
amended VBN - O
from IN - O
time NN - O
to TO - O
time VB - O
, , - O
pursuant JJ - O
to TO - O
which WDT - O
the DT - O
Bank NNP - I-ORG
has VBZ - O
provided VBN - O
the DT - O
Borrower NNP - I-PER
with IN - O
certain JJ - O
credit NN - O
facilities NNS - O
. . - O

B LS - O
. . - O
Borrower NNP - I-PER
has VBZ - O
requested VBN - O
that IN - O
Bank NNP - I-ORG
increase NN - O
the DT - O
commitment NN - O
amount NN - O
of IN - O
certain JJ - O
of IN - O
the DT - O
existing VBG - O
credit NN - O
facilities NNS - O
, , - O
extend VBP - O
maturity NN - O
dates NNS - O
, , - O
and CC - O
make VB - O
certain JJ - O
other JJ - O
modifications NNS - O
to TO - O
the DT - O
Loan NNP - O
Agreement NNP - O
. . - O

C NNP - O
. . - O
Bank NNP - I-ORG
is VBZ - O
willing JJ - O
to TO - O
grant JJ - O
such JJ - O
accommodations NNS - O
to TO - O
Borrower NNP - I-PER
on IN - O
the DT - O
terms NNS - O
and CC - O
conditions NNS - O
set VBD - O
forth JJ - O
below IN - O
. . - O

NOW RB - O
, , - O
THEREFORE NNP - O
, , - O
the DT - O
parties NNS - O
hereby VBP - O
agree JJ - O
as IN - O
follows NNS - O
: : - O
1 LS - O
. . - O

Defined NNP - O
Terms NNP - O
. . - O

Any DT - O
and CC - O
all DT - O
initially RB - O
capitalized VBN - O
terms NNS - O
used VBN - O
in IN - O
this DT - O
Amendment NNP - O
( NNP - O
including VBG - O
, , - O
without IN - O
limitation NN - O
, , - O
in IN - O
the DT - O
recitals NNS - O
hereto VBP - O
) : - O
without IN - O
definition NN - O
shall MD - O
have VB - O
the DT - O
respective JJ - O
meanings NNS - O
specified VBN - O
in IN - O
the DT - O
Loan NNP - O
Agreement NNP - O
. . - O

2 LS - O
. . - O

Increase NN - O
to TO - O
Revolving NNP - O
Loan NNP - O
Amount NNP - O
. . - O

Section NN - O
1 CD - O
. . - O
1 CD - O
. . - O
1 CD - O
of IN - O
the DT - O
Loan NNP - O
Agreement NNP - O
is VBZ - O
hereby JJ - O
amended VBN - O
by IN - O
substituting NN - O
the DT - O
words NNS - O
"	O
Twenty	O
-	O
Five	O
Million	O
Dollars	O
($	O
25	O
,	O
000	O
,	O
000	O
")"""	O
for	O
the	O
words	O
" : - O
Fifteen NNP - O
Million NNP - O
Dollars NNP - O
($ NNP - O
15 CD - O
, , - O
000 CD - O
, , - O
000 CD - O
)."	O
3	O
.	O
Add	O
Minimum	O
Net	O
Domestic	O
Accounts	O
Receivable	O
covenant	O
.	O
Section	O
4	O
.	O
14	O
of	O
the	O
Loan	O
Agreement	O
is	O
hereby	O
added	O
to	O
read	O
in	O
full	O
as	O
follows	O
:	O
" : - O
4 CD - O
. . - O
14 CD - O
Minimum NNP - O
Domestic NNP - O
Accounts NNP - O
Receivable NNP - O
. . - O

Borrower NNP - I-PER
will MD - O
maintain VB - O
Domestic JJ - O
Accounts NNS - O
Receivable JJ - O
of IN - O
not RB - O
less JJR - O
than IN - O
$ $ - O
35 CD - O
, , - O
000 CD - O
, , - O
000 CD - O
as IN - O
of IN - O
the DT - O
fiscal JJ - O
quarter NN - O
ended VBD - O
December NNP - O
31 CD - O
, , - O
2007 CD - O
and CC - O
not RB - O
less RBR - O
than IN - O
$ $ - O
40 CD - O
, , - O
000 CD - O
, , - O
000 CD - O
as IN - O
of IN - O
the DT - O
fiscal JJ - O
quarter NN - O
ended VBD - O
March NNP - O
31 CD - O
, , - O
2008 CD - O
and CC - O
thereafter NN - O
. . - O

"	O
Domestic	O
Accounts	O
Receivable	O
" NN - O
means VBZ - O
accounts NNS - O
receivable JJ - O
owing NN - O
to TO - O
Borrower NNP - I-PER
, , - O
payable JJ - O
in IN - O
United NNP - I-LOC
States NNPS - I-LOC
dollars NNS - O
, , - O
arising VBG - O
out RP - O
of IN - O
the DT - O
sale NN - O
or CC - O
lease VB - O
of IN - O
goods NNS - O
or CC - O
the DT - O
rendition NN - O
of IN - O
services NNS - O
by IN - O
Borrower NNP - I-PER
, , - O
with IN - O
respect NN - O
to TO - O
which WDT - O
the DT - O
account NN - O
debtor NN - O
is VBZ - O
a DT - O
resident NN - O
of IN - O
the DT - O
United NNP - I-LOC
States NNPS - I-LOC
."	O
4	O
.	O
Conditions	O
Precedent	O
.	O
The	O
effectiveness	O
of	O
this	O
Amendment	O
shall	O
be	O
subject	O
to	O
the	O
prior	O
satisfaction	O
of	O
each	O
of	O
the	O
following	O
conditions	O
:	O
(	O
a	O
)	O
This	O
Amendment	O
.	O
The	O
Bank	I-ORG
shall	O
have	O
received	O
an	O
original	O
of	O
this	O
Amendment	O
,	O
duly	O
executed	O
by	O
the	O
Borrower	I-PER
and	O
the	O
Bank	I-ORG
;	O
(	O
b	O
)	O
Other	O
Documents	O
.	O
The	O
Borrower	I-PER
shall	O
have	O
executed	O
and	O
delivered	O
to	O
the	O
Bank	I-ORG
the	O
Revolving	O
Note	O
and	O
such	O
other	O
documents	O
and	O
instruments	O
as	O
the	O
Bank	I-ORG
may	O
reasonably	O
require	O
.	O
5	O
.	O
Miscellaneous	O
.	O
(	O
a	O
)	O
Survival	O
of	O
Representations	O
and	O
Warranties	O
.	O
All	O
representations	O
and	O
warranties	O
made	O
in	O
the	O
Loan	O
Agreement	O
or	O
in	O
any	O
other	O
document	O
or	O
documents	O
relating	O
thereto	O
,	O
including	O
,	O
without	O
limitation	O
,	O
any	O
Loan	O
Documents	O
furnished	O
in	O
connection	O
with	O
this	O
Amendment	O
,	O
shall	O
survive	O
the	O
execution	O
and	O
delivery	O
of	O
this	O
Amendment	O
and	O
the	O
other	O
Loan	O
Documents	O
,	O
and	O
no	O
1	O
investigation	O
by	O
the	O
Bank	I-ORG
or	O
any	O
closing	O
shall	O
affect	O
the	O
representations	O
and	O
warranties	O
or	O
the	O
right	O
of	O
the	O
Bank	I-ORG
to	O
rely	O
thereon	O
.	O
(	O
b	O
)	O
No	O
Events	O
of	O
Default	O
.	O
The	O
Borrower	I-PER
is	O
not	O
aware	O
of	O
any	O
events	O
which	O
now	O
constitute	O
,	O
or	O
with	O
the	O
passage	O
of	O
time	O
or	O
the	O
giving	O
of	O
notice	O
,	O
or	O
both	O
,	O
would	O
constitute	O
,	O
an	O
Event	O
of	O
Default	O
under	O
the	O
Loan	O
Agreement	O
.	O
(	O
c	O
)	O
Reference	O
to	O
Loan	O
Agreement	O
.	O
The	O
Loan	O
Agreement	O
,	O
each	O
of	O
the	O
other	O
Loan	O
Documents	O
,	O
and	O
any	O
and	O
all	O
other	O
agreements	O
,	O
documents	O
or	O
instruments	O
now	O
or	O
hereafter	O
executed	O
and	O
delivered	O
pursuant	O
to	O
the	O
terms	O
hereof	O
,	O
or	O
pursuant	O
to	O
the	O
terms	O
of	O
the	O
Loan	O
Agreement	O
as	O
amended	O
hereby	O
,	O
are	O
hereby	O
amended	O
so	O
that	O
any	O
reference	O
therein	O
to	O
the	O
Loan	O
Agreement	O
shall	O
mean	O
a	O
reference	O
to	O
the	O
Loan	O
Agreement	O
as	O
amended	O
hereby	O
.	O
(	O
d	O
)	O
Loan	O
Agreement	O
Remains	O
in	O
Effect	O
.	O
The	O
Loan	O
Agreement	O
and	O
the	O
other	O
Loan	O
Documents	O
remain	O
in	O
full	O
force	O
and	O
effect	O
and	O
the	O
Borrower	I-PER
ratifies	O
and	O
confirms	O
its	O
agreements	O
and	O
covenants	O
contained	O
therein	O
.	O
The	O
Borrower	I-PER
hereby	O
confirms	O
that	O
,	O
after	O
giving	O
effect	O
to	O
this	O
Amendment	O
,	O
no	O
Event	O
of	O
Default	O
or	O
Default	O
exists	O
as	O
of	O
such	O
date	O
.	O
(	O
e	O
)	O
Severability	O
.	O
Any	O
provision	O
of	O
this	O
Amendment	O
held	O
by	O
a	O
court	O
of	O
competent	O
jurisdiction	O
to	O
be	O
invalid	O
or	O
unenforceable	O
shall	O
not	O
impair	O
or	O
invalidate	O
the	O
remainder	O
of	O
this	O
Amendment	O
and	O
the	O
effect	O
thereof	O
shall	O
be	O
confined	O
to	O
the	O
provision	O
so	O
held	O
to	O
be	O
invalid	O
or	O
unenforceable	O
.	O
(	O
f	O
)	O
APPLICABLE	O
LAW	O
.	O
THIS	O
AMENDMENT	O
AND	O
ALL	O
OTHER	O
LOAN	O
DOCUMENTS	O
EXECUTED	O
PURSUANT	O
HERETO	O
SHALL	O
BE	O
DEEMED	O
TO	O
HAVE	O
BEEN	O
MADE	O
AND	O
TO	O
BE	O
PERFORMABLE	O
IN	O
THE	O
STATE	O
OF	O
CALIFORNIA	I-LOC
AND	O
SHALL	O
BE	O
GOVERNED	O
BY	O
AND	O
CONSTRUED	O
IN	O
ACCORDANCE	O
WITH	O
THE	O
LAWS	O
OF	O
THE	O
STATE	O
OF	O
CALIFORNIA	I-LOC
.	O
(	O
g	O
)	O
Successors	O
and	O
Assigns	O
.	O
This	O
Amendment	O
is	O
binding	O
upon	O
and	O
shall	O
inure	O
to	O
the	O
benefit	O
of	O
the	O
Bank	I-ORG
and	O
the	O
Borrower	I-PER
and	O
their	O
respective	O
successors	O
and	O
assigns	O
;	O
provided	O
,	O
however	O
,	O
that	O
the	O
Borrower	I-PER
may	O
not	O
assign	O
or	O
transfer	O
any	O
of	O
its	O
rights	O
or	O
obligations	O
hereunder	O
without	O
the	O
prior	O
written	O
consent	O
of	O
the	O
Bank	I-ORG
.	O
(	O
h	O
)	O
Counterparts	O
.	O
This	O
Amendment	O
may	O
be	O
executed	O
in	O
one	O
or	O
more	O
counterparts	O
,	O
each	O
of	O
which	O
when	O
